name,symbol,price,volume,mkt_cap,coingecko_rank,vol / mkt_cap,dominance,num_holders,whitepaper,coingecko_likes,fully_diluted_valuation,meme_coin
NoCapCoin,NCC,,20.43,,,,,,,92.0,,-1
Nafter,NAFT,0.003655408671,1582815.0,,,,,,,854.0,3289867.8039,-1
MBitBooks,MBIT,1.01,,,,,,,,54.0,10100000000.0,-1
Honeycomb,HONEY,2.6633196e-05,34.7,,,,,,,47.0,266331.96,-1
Fat Doge,FOGE,,10334.13,,,,,,,267.0,,-1
Doge of Woof Street,WSDOGE,5.5351356e-05,249.52,,,,,,,37.0,5535.135433945932,-1
Global Cryptocurrency,GCC,0.014863489648,,,,,,,1.0,32.0,14863489.648,-1
Tokyo Inu,TOKI,,0.0,,,,,,,244.0,,-1
UltraSafe,ULTRA,0.060908615692,385789.0,,,,,,1.0,65.0,1235709.6706475818,-1
TINVILLE,TINV,0.00017775937,28091.0,,,,,,,347.0,1333195.275,-1
Ultra NFT,UNFT,,3530.88,,,,,,,408.0,,-1
Strains,SFN,0.005984179931,130.13,,,,,,,37.0,765975.0311680001,-1
Cyber Doge,CYBERD,,1958.56,,,,,,1.0,129.0,,-1
Shiba Cosmos,SHIBCO,0.000551403487,,,,,,,1.0,964.0,1654210.461,-1
Erotica,EROTICA,,233.28,,,,,,,853.0,,-1
MoonJuice,MOJO,2.2248556e-05,2509.07,,,,,,,77.0,451934.9179835029,-1
xFarmer,XF,0.001553838178,22650.0,,,,,,,231.0,1367377.59664,-1
BlossomCoin,BLOSM,0.006281648442,10565.17,,,,,,1.0,76.0,62816484.42,-1
SafeTesla,SAFETESLA,0.015774697214,1872.74,,,,,,1.0,184.0,4685085.072558,-1
Peppa Network,PEPPA,,403740.0,,,,,,,30.0,,-1
Moon Chain,MCF,,159.28,,,,,,,117.0,,-1
HuskyShiba,HSHIBA,0.001236011599,17.94,,,,,,,42.0,74160.69593999999,-1
Supersonic Finance,SSN,,530938.0,,,,,,,157.0,,-1
CatzCoin,CATZ,,145447.0,,,,,,,90.0,,-1
Aggregator Network,AGGT,,614.03,,,,,,,64.0,,-1
Jindo Inu,JIND,0.003354832893,579610.0,,,,,,,123.0,111827.76198172236,-1
Sky Dog Moon,SDM,,25.22,,,,,,1.0,348.0,,-1
SheeshMoon,SMOO,,1481.11,,,,,,,260.0,,-1
Goat Coin,GOAT,1.367995e-06,2163.89,,,,,,1.0,152.0,13679.95,-1
SafeMeme,SME,,1412.41,,,,,,,184.0,,-1
MoonStorm,MOONSTORM,,4.97,,,,,,,249.0,,-1
GDOGE Finance,GDOGE,,455.36,,,,,,,114.0,,-1
TasteNFT,TASTE,,6120.02,,,,,,,33.0,,-1
upShib,UPSHIB,0.004986816609,295.92,,,,,,,242.0,,-1
Clout,CLOUT,,1525.31,,,,,,,33.0,,-1
Baby-Shark.Finance,BBS,,10255.89,,,,,,1.0,75.0,,-1
Wild Ride,WILD,,333.84,,,,,,,35.0,,-1
Omni Real Estate Token,ORT,3.2060546e-05,7191.44,,,,,,1.0,215.0,2846976.4848,-1
EthereumMax,EMAX,0.000228165013,1072042.0,,,,,,1.0,30.0,6023556.3432,-1
Gift Coin,GIFT,0.017562,18330.73,,,,,,,89.0,4829550.0,-1
OurGlass,GLASS,,140340.0,,,,,,1.0,112.0,,-1
DeChart,DCH,0.118394,528.68,,,,,,,31.0,,-1
NFTPunk.Finance,NFTPUNK,,7309.4,,,,,,,455.0,,-1
Saturna,SAT,,7935.46,,,,,,,75.0,,-1
Hoodrat Finance,HOODRAT,,2540.31,,,,,,,135.0,,-1
KleeKai,KLEE,,6774.09,,,,,,,196.0,,1
Elephant Money,ELEPHANT,,10736.25,,,,,,,354.0,,-1
SafeGem,GEMS,0.025488410188,1610.09,,,,,,1.0,188.0,16567466.6222,-1
Allium Finance,ALM,,91.41,,,,,,,3249.0,782304409.0,-1
Undo Token,UNDO,,1451.77,,,,,,,58.0,,-1
Herum,RAM,0.000635255111,2662.09,,,,,,,396.0,1270.510222,-1
Merlin,MERL,0.001068307962,55181.0,,,,,,,71.0,106830.7962,-1
Moneybrain BiPS,BIPS,1.8062876e-05,99167.0,,,,,,,48.0,9031.438,-1
Malamute Finance,MALLY,,39781.0,,,,,,,821.0,,-1
Mad Bull Token,MBULL,,82.95,,,,,,,35.0,,-1
DiamondHold,DHOLD,0.000379755477,4155.4,,,,,,1.0,101.0,3797554.77,-1
Hurricane,HURRICANE,,40.71,,,,,,,59.0,,-1
CroxSwap,CROX,,5143.9,,,,,,,124.0,,-1
420x,420X,,240.61,,,,,,,194.0,,-1
ChubbyAkita,CAKITA,0.00032943368,0.0,,,,,,,33.0,10871.31144,-1
GarudaSwap,GARUDA,,54.29,,,,,,,142.0,,-1
Bela Aqua,AQUA,9.98869e-07,358.27,,,,,,,513.0,91895.948,-1
Moonarch,MOONARCH,,30295.0,,,,,,,74.0,,-1
Green World,GREW,,217.86,,,,,,,430.0,,-1
Alchemist DeFi Mist,MIST,0.000290516495,,,,,,,,58.0,5810.329900000001,-1
Wild Beast Block,WBB,,1.21,,,,,,,120.0,,-1
Little Rabbit,LTRBT,0.000392081917,45172.0,,,,,,,66.0,15683.27668,-1
Peacockcoin,PEKC,,7515.51,,,,,,1.0,53.0,,-1
BrillianceX,BRILX,0.000331567598,106.56,,,,,,1.0,32.0,862075.7548,-1
Space Soldier,SOLDIER,0.374691,228.67,,,,,,1.0,89.0,20608005.0,-1
Viagra Token,VIAGRA,,804.61,,,,,,,220.0,,-1
Energycoin,ENRG,2.4071941e-05,0.784771,,,,,,,372.0,48143.882000000005,-1
PolyLion,LION,0.015485636496,1246.66,,,,,,1.0,312.0,,-1
Panda Finance,PAND,,171.81,,,,,,,95.0,,-1
StarShip,STARSHIP,,2040.52,,,,,,1.0,212.0,,-1
Revolt,REVT,,4116.0,,,,,,1.0,54.0,,-1
DogeDao,DOGEDAO,0.189752,112.16,,,,,,,77.0,,-1
Kashhcoin,KASHH,9.87534e-07,0.008513630223,,,,,,,399.0,98753.4,-1
Yummy,YUMMY,,123277.0,,,,,,,194.0,,-1
Exohood,EXO,0.055672209567,120.1,,,,,,,2129.0,326731793.50495017,-1
Sustainable Energy Token,SET,,0.0,,,,,,,140.0,,-1
Blinky Bob,BLINKY,,18.46,,,,,,,278.0,,-1
Eggplant,EGGPLANT,,5934.03,,,,,,,80.0,,-1
Metis Token,METIS,,71815.0,,,,,,,68.0,,-1
HTMoon,HTMOON,,224363.0,,,,,,,53.0,,-1
Lift.Kitchen BTC,LFBTC,8.380535e-06,3130.51,,,,,,,261.0,67044.28,-1
SafeCock,SAFECOCK,0.000402554681,87.84,,,,,,,209.0,780956.0690633595,-1
0x_nodes,BIOS,,10072.29,,,,,,,254.0,,-1
Lift Kitchen,LIFT,5.181132e-06,314.18,,,,,,,369.0,8704.30176,-1
Incent,INCNT,,151044.0,,,,,,,267.0,,-1
Pomskey,PM,,651.19,,,,,,1.0,59.0,,-1
Tiger King,TKING,,8010226.0,,,,,,,150.0,,-1
Rune,XRUNE,0.161082,151.84,,,,,,1.0,388.0,48324600.0,-1
Cold Finance,COLD,0.000504901641,1503.56,,,,,,1.0,43.0,10098032.82,-1
ShibaCorgi,SHICO,0.000439832991,8204.24,,,,,,1.0,7459.0,4302744.559916537,-1
SwiftMoon,SMOON,0.001538693145,7.43,,,,,,,27.0,,-1
Pegazus Finance,PEG,0.000664470151,468935.0,,,,,,,78.0,6976.9365855,-1
DOGG Token,DOGG,,5833.04,,,,,,,259.0,,-1
Safestar,SAFESTAR,8.332739e-06,10635.8,,,,,,,66.0,,-1
PolyBull Finance,BULL,4.910802e-06,2838.76,,,,,,,250.0,103126.842,-1
MeowCat,MEOWCAT,0.000138308558,,,,,,,,81.0,276617.11600000004,-1
EFT,EFT,3.6382637e-05,14655.59,,,,,,1.0,189.0,36382.637,-1
Ape Token,APET,,40.86,,,,,,,93.0,,-1
X-Token,X-TOKEN,2.00473e-07,1060.43,,,,,,,238.0,14377.4624721,-1
BuckSwap,BUCKS,0.001166768393,2286.07,,,,,,,88.0,,-1
SafeMusk,SAFEMUSK,,767.2,,,,,,,36.0,,-1
Alium Swap,ALM,4.3388092e-05,14217.37,,,,,,,41.0,,-1
PolyZap,PZAP,,67570.0,,,,,,1.0,106.0,,-1
Lotdog,LOTDOG,,49.74,,,,,,,30.0,,-1
Pesobit,PSB,0.001101550257,,,,,,,,48.0,6609301.542,-1
Shilling,SH,0.000760417161,,,,,,,,103.0,22811.6471940193,-1
Zoo Token,ZOOT,,264526.0,,,,,,,199.0,,-1
Galaxy Coin,GLXC,,0.070800587955,,,,,,,472.0,,-1
TOFFEE,TOFY,,5.81,,,,,,1.0,156.0,,-1
GatorSwap,GATOR,0.000308196689,684.45,,,,,,,173.0,138688.51005,-1
Unicly Pak Collection,UPAK,0.005662873269,819.63,,,,,,,118.0,140494.99673278676,-1
SeedSwap Token,SEED,,12.96,,,,,,,231.0,,-1
Anonymous BSC,ANON,,1569.73,,,,,,,237.0,,-1
Bezoge Earth,BEZOGE,0.000366084621,73611.0,,,,,,,115.0,776465.4811409999,-1
Paddycoin,PADDY,,2243.77,,,,,,1.0,492.0,,-1
Voltbit,VBIT,,3798.65,,,,,,1.0,1564.0,,-1
LatteSwap,LATTE,0.001516950341,26.81,,,,,,,233.0,15169503.409999998,-1
Neko Network,NEKO,0.002181068043,13129.28,,,,,,,227.0,218106804.3,-1
FireBall,FIRE,,4366.8,,,,,,1.0,64.0,,-1
Bistroo,BIST,0.006432600584,43484.0,,,,,,,44.0,,-1
Corgi Inu,CORGI,,2628.97,,,,,,1.0,51.0,,-1
LunaDoge,LOGE,,1011.83,,,,,,,112.0,,-1
SafeAss,SAFEASS,0.000343081446,1461.94,,,,,,,63.0,97778.21211,-1
Green Shiba Inu,GINUX,0.059733577886,1512230.0,,,,,,,113.0,597335.77886,-1
American Shiba,USHIBA,0.000367110128,11677.62,,,,,,,26.0,7709.312688,-1
Chihuahua,HUA,1.0393515e-05,340.03,,,,,,,1234.0,2182638.1500000004,1
Lykke,LKK,,2616.39,,,,,,1.0,46.0,,-1
Baby Shark,SHARK,5.332645e-06,45327.0,,,,,,,343.0,7998967.5,-1
Your Futures Exchange,YFX,9.799813e-05,885861.0,,,,,,,139.0,14111.73072,-1
Chihua Token,CHIHUA,1.0018e-08,4604.02,,,,,,,609.0,1.595810768246,-1
PathFund,PATH,3.3078703e-05,34871.0,,,,,,,131.0,219.094606126102,-1
Chumhum Finance,CHUM,0.012866710369,10266.1,,,,,,,55.0,115800.393321,-1
XBullion,GOLD,0.099284930699,8815.56,,,,,,,37.0,14297030.020656,-1
Media Licensing Token,MLT,0.001065568034,27996.0,,,,,,1.0,135.0,5679477.621220001,-1
Rafflection,RAFF,,14.0,,,,,,,98.0,,-1
sCASH,SCASH,,39755.0,,,,,,,71.0,,-1
GoMining Token,GMT,,122501.0,,,,,,,150.0,,-1
Mammon,MMON,,36583.0,,,,,,,55.0,,-1
Bor Protocol,BRP,,8736.49,,,,,,,103.0,,-1
Goes Up Higher,GUH,,1468826.0,,,,,,,58.0,,-1
Renascent Finance,RENA,,5542.1,,,,,,,50.0,,-1
Cate Shiba,CHIBA,,482.87,,,,,,1.0,90.0,,-1
NFT Tone,TONE,,5707.41,,,,,,,68.0,,-1
Momentum Token,MTM,,50.93,,,,,,,149.0,,-1
Unicly ArtBlocks Collection,UARTB,,4279.13,,,,,,,252.0,,-1
Space Farm,SPACE,,123.04,,,,,,1.0,151.0,,-1
Bingo Cash,BGO,,2127.18,,,,,,,110.0,,-1
Tsuki Inu,TKINU,,120328.0,,,,,,,138.0,,-1
Corra.Finance,CORA,,34776.0,,,,,,,129.0,,-1
CluCoin,CLU,,1750656.0,,,,,,1.0,1545.0,,-1
SafeBlast,BLAST,,22230.0,,,,,,,386.0,,-1
Wrapped xBTC,WXBTC,,13563.18,,,,,,,73.0,,-1
April,APRIL,,63682.0,,,,,,,83.0,,-1
Doki Doki Chainbinders,BND,,5330.58,,,,,,,206.0,,-1
Galaxium,GLXM,,23673.0,,,,,,,298.0,,-1
KI,XKI,,20554.0,,,,,,,80.0,,-1
KimJongMoon,KIMJ,,575.06,,,,,,,125.0,,-1
Mojocoin,MOJO,,0.95757,,,,,,,178.0,,-1
SAFERMOON,SAFERMOON,,7285.86,,,,,,,46.0,,-1
LEXIT,LEXI,,946601.0,,,,,,,208.0,,-1
Shopaneum,SPN,,17408.82,,,,,,1.0,82.0,,-1
Inflex Finance,INFLEX,,51.53,,,,,,,72.0,,-1
Tama Finance,TAMA,,114.74,,,,,,,79.0,,-1
Pluto Network,PTN,,57467.0,,,,,,,301.0,,-1
SafeETH,SAFEETH,,26885.0,,,,,,,123.0,,-1
Orion Initiative,ORION,,1997.48,,,,,,,32.0,,-1
Habits,HBX,,567.82,,,,,,,135.0,,-1
blocsport.one,BLS,,14000.29,,,,,,,23.0,,-1
Weentar,WNTR,,610598.0,,,,,,1.0,174.0,,-1
Zild Finance,ZILD,,40261.0,,,,,,,76.0,,-1
PayNet Coin,PAYN,,395634.0,,,,,,,56.0,,-1
Fluity,FLTY,,8.37,,,,,,,370.0,,-1
ASH,ASH,,49729.0,,,,,,,37.0,,-1
TCGCoin,TCGCOIN,,11474.27,,,,,,,34.0,,-1
BscBond,BSCB,,18056.05,,,,,,1.0,261.0,,-1
Trumpcoin,TRUMP,,1534.27,,,,,,1.0,22.0,,-1
Netvrk,NTVRK,,28280.0,,,,,,,141.0,,-1
DeFIRE,CWAP,,14116.86,,,,,,,45.0,,-1
NOA PLAY,NOA,,11276.66,,,,,,,71.0,,-1
Graviton,GTON,,57393.0,,,,,,,56.0,,-1
sDOT,SDOT,,5006.15,,,,,,,49.0,,-1
sUniswap,SUNI,,2663.82,,,,,,1.0,352.0,,-1
Venus Reward Token,VRT,,330025.0,,,,,,,115.0,,-1
ApeHaven,APES,,561.35,,,,,,,71.0,,-1
Rise,RISE,,28451.0,,,,,,1.0,490.0,,-1
BankSocial,BSOCIAL,,28841.0,,,,,,,329.0,,-1
Ghost Finance,GHOST,,43.19,,,,,,,52.0,,-1
Penny For Bit,PFB,,99193.0,,,,,,,123.0,,-1
WOLFY,WOLFY,,45403.0,,,,,,,44.0,,-1
SUPERDOGE,SUPDOG,,52463.0,,,,,,,38.0,,-1
MetaMoon,METAMOON,,27766.0,,,,,,,689.0,,-1
PAMP.CC,PAMP,,4201.54,,,,,,,131.0,,-1
Kai Inu,KAIINU,,146472.0,,,,,,,81.0,,-1
MoonRetriever,FETCH,,563.26,,,,,,,99.0,,-1
Sabaka Inu,SABAKA INU,,9750.96,,,,,,,166.0,,-1
SafeSun,SAFESUN,,7648.24,,,,,,,121.0,,-1
Sakhalin Husky,SAHU,,4081.43,,,,,,1.0,72.0,,-1
Cryptofifa,FFA,,26969.0,,,,,,1.0,124.0,,-1
Snoop Doge,SNOGE,,2740.96,,,,,,1.0,78.0,,-1
Solidus,SLDS,,2641.58,,,,,,,46.0,,-1
DataHighway,DHX,,329386.0,,,,,,,27.0,,-1
eTitanium,ETIT,,1357.28,,,,,,1.0,210.0,,-1
GICTrade,GICT,,849277.0,,,,,,,170.0,,-1
Solrise Finance,SLRS,,275694.0,,,,,,1.0,230.0,,-1
SolFarm,TULIP,,4030.82,,,,,,1.0,163.0,,-1
CBerry,CBY,,270214.0,,,,,,,120.0,,-1
CoinWind,COW,,275085.0,,,,,,,56.0,,-1
Goldmoney,GDM,,12181.26,,,,,,,22.0,,-1
Binance-Peg Dogecoin,DOGE,,3774543.0,,,,,,1.0,244.0,,1
Australian Kelpie,KNOCKERS,,9912.94,,,,,,1.0,309.0,,-1
Wick Finance,WICK,,47.17,,,,,,,131.0,,-1
Binance-Peg EOS,EOS,,836183.0,,,,,,,204.0,,-1
Project Quantum,QBIT,,3612.77,,,,,,,48.0,,-1
Binance-Peg Bitcoin Cash,BCH,,3138.91,,,,,,1.0,424.0,,-1
Cribnb,CRB,,263.26,,,,,,,100.0,,-1
Binance-Peg Filecoin,FIL,,85965.0,,,,,,,41.0,,-1
Bevo Digital Art Token,BEVO,,84.59,,,,,,,38.0,,-1
Tokenplace,TOK,,29576.0,,,,,,,71.0,,-1
dAppstore,DAPPX,,705498.0,,,,,,,125.0,,-1
oDOP,ODOP,,0.020772259683,,,,,,,71.0,,-1
LiquidDriver,LQDR,,22456.0,,,,,,,146.0,,-1
PolyCake Finance,PCAKE,,301.18,,,,,,,395.0,,-1
Sirius Bond,SRSB,,34.87,,,,,,1.0,71.0,,-1
HolyDoge,HDOGE,,353.7,,,,,,,88.0,,-1
Claim,CLAIM,,24074.0,,,,,,,140.0,,-1
Paralink Network,PARA,,57146.0,,,,,,,53.0,,-1
Chibi Inu,CHIBI,,2103.84,,,,,,,34.0,,-1
Ainori,AIN,,8521.29,,,,,,,14.0,,-1
DeFi Factory Token,DEFT,,9070.68,,,,,,,25.0,,-1
Velorex,VEX,,3089.68,,,,,,,31.0,,-1
CenterPrime,CPX,,338.69,,,,,,,48.0,,-1
Keisuke Inu,$KEI,,3768.23,,,,,,1.0,98.0,,-1
Manchester City Fan Token,CITY,,1320477.0,,,,,,,84.0,,-1
SHIBA BSC,SHIBSC,,711806.0,,,,,,,36.0,,1
Doge Killer,LEASH,,5123800.0,,,,,,,84.0,,1
Elon Doge Token,EDOGE,,24427.0,,,,,,1.0,223.0,,-1
MoonBeers,BEERS,,181.45,,,,,,,123.0,,-1
Unitus,UIS,,19.48,,,,,,1.0,190.0,,-1
NFTMart Token,NMT,,109205.0,,,,,,,26.0,,-1
Sprouts,SPRTS,,9.98,,,,,,,71.0,,-1
Chubby Inu,CHINU,,878.42,,,,,,1.0,77.0,,-1
Salient Investment Holding,SIH,,20.05,,,,,,1.0,143.0,,-1
Home Coin,HOME,,123.47,,,,,,1.0,83.0,,-1
Society of Galactic Exploration,SGE,,160031.0,,,,,,,74.0,,-1
SpaceVikings,SVT,,6372.42,,,,,,1.0,161.0,,-1
PL^Gnet,PLUG,,516226.0,,,,,,1.0,93.0,,-1
Doggy,DOGGY,,4944696.0,,,,,,,74.0,,-1
XiamiPool,XMPT,,723.36,,,,,,,274.0,,-1
Barking,BARK,,2.56,,,,,,1.0,27.0,,-1
Museum of Crypto Art,MOCA,,23841.0,,,,,,,89.0,,-1
CakeCrypt,CAKECRYPT,,5556.45,,,,,,,111.0,,-1
SafeHamsters,SAFEHAMSTERS,,46885.0,,,,,,,109.0,,-1
Cum Inu,CUMINU,,841095.0,,,,,,,59.0,,-1
Laika Protocol,LAIKA,,2839.6,,,,,,,117.0,,-1
Island Coin,ISLE,,63869.0,,,,,,,112.0,,-1
Bluefincore,BFC,,37302.0,,,,,,1.0,62.0,,-1
Plug,PLG,,1559.27,,,,,,,352.0,,-1
Genexi,GXI,,1579.16,,,,,,,167.0,,-1
FinChain,JRC,,14892.76,,,,,,,199.0,,-1
EAutocoin,ATO,,6.32,,,,,,,157.0,,-1
Zantepay,ZANTEPAY,,3389.65,,,,,,,25.0,,-1
MIAMI,MIAMI,,0.150596,,,,,,,272.0,,-1
Gric Coin,GC,,193.59,,,,,,,40.0,,-1
Game City,GMCI,,1532.53,,,,,,,33.0,,-1
BLUECHIPS Token,BCHIP,,0.601403,,,,,,,106.0,,-1
GOLD,GOLD,,0.100834,,,,,,,81.0,,-1
SpritzCoin,SPRTZ,,0.316201,,,,,,1.0,186.0,,-1
MiniBitcoin,MBTC,,0.0,,,,,,,108.0,,-1
InnovaMinex,MINX,,1957.05,,,,,,1.0,116.0,,-1
Zettelkasten,ZTTL,,90.36,,,,,,,442.0,,-1
HedgeTrade,HEDG,,82913.0,,,,,,1.0,75.0,,-1
Ngin,NG,,43.18,,,,,,1.0,708.0,,-1
Trybe,TRYBE,,19.37,,,,,,,95.0,,-1
EOS BTC,EBTC,,0.240047,,,,,,,105.0,,-1
EOS ETH,EETH,,0.0,,,,,,,76.0,,-1
Fatcoin,FAT,,1783437.0,,,,,,,103.0,,-1
SonoCoin,SONO,0.107053,97803.0,,,,,,1.0,36.0,10705300.0,-1
Football Coin,XFC,0.0013223047,516967.0,,,,,,,127.0,,-1
PlayGame,PXG,0.000311851886,2261.88,,,,,,1.0,393.0,311851.886,-1
HireVibes,HVT,2.5703436e-05,169.46,,,,,,,111.0,1028137.44,-1
Bitcoin Bull,BITB,1.63399e-07,,,,,,,,1162.0,105450.25124021729,-1
XRP Classic,XRPC,0.327944,159.48,,,,,,,301.0,6558880.0,-1
Bitball Treasure,BTRS,,4972596.0,,,,,,,652.0,,-1
POP Network,POP,,94502.0,,,,,,,42.0,,-1
TRONdice,DICE,,1561.45,,,,,,1.0,335.0,,-1
TronWeeklyJournal,TWJ,,10.39,,,,,,,74.0,,-1
UZURAS,UZZ,,0.009102671218,,,,,,,304.0,,-1
Placeholders,PHL,,11.55,,,,,,,44.0,,-1
TENA,TENA,,8660.46,,,,,,,35.0,,-1
BitcoinRegular,BTRL,,1.96,,,,,,,88.0,,-1
Bitsten Token,BST,,109064.0,,,,,,1.0,41.0,,-1
HashBX,HBX,,0.021947269436,,,,,,,273.0,,-1
SiaClassic,SCC,,1110.88,,,,,,,62.0,,-1
SiamBitcoin,SBTC,,6.78,,,,,,1.0,87.0,,-1
Bitcoin Stash,BSH,,275.44,,,,,,,193.0,,-1
Hospital Coin,HOSP,,69.98,,,,,,1.0,47.0,,-1
Kronn,KREX,,814638.0,,,,,,,137.0,,-1
Invoice Coin,IVC,,1160.66,,,,,,,54.0,,-1
Levolution,LEVL,,251445.0,,,,,,1.0,18.0,,-1
AgaveCoin,AGVC,,5.91,,,,,,1.0,28.0,,-1
ONO,ONOT,,11.58,,,,,,1.0,62.0,,-1
AXiaL,AXL,,81467.0,,,,,,,162.0,,-1
TravelNote,TVNT,,1502.1,,,,,,,266.0,,-1
Hazza,HAZ,,120002.0,,,,,,,187.0,,-1
JMTIME,JMT,,1495.09,,,,,,,34.0,,-1
S4FE,S4F,,139949.0,,,,,,1.0,143.0,,-1
BonusCloud,BXC,,42431.0,,,,,,1.0,193.0,,-1
BMCHAIN token,BMT,,0.684439,,,,,,,466.0,,-1
SUN,SUN,,0.497063,,,,,,1.0,2950.0,,-1
Fountain,FTN,,7270.31,,,,,,,68.0,,-1
Stronghold Token,SHX,,44090.0,,,,,,,85.0,,-1
Atomic Wallet Coin,AWC,,31401.0,,,,,,1.0,184.0,,-1
MediConnect,MEDI,,1207.2,,,,,,,89.0,,-1
AIDUS Token,AIDUS,,1602.94,,,,,,,111.0,,-1
Slimcoin,SLM,,552.67,,,,,,,25.0,,-1
Flowchain,FLC,,33139.0,,,,,,1.0,17.0,,-1
OTOCASH,OTO,,30.24,,,,,,1.0,185.0,,-1
Golder Coin,GLDR,,22048.0,,,,,,,52.0,,-1
Stem Cell Coin,SCC,,2276.7,,,,,,,63.0,,-1
STB Chain,STB,,10.03,,,,,,,39.0,,-1
OBSERVER Coin,OBSR,,545227.0,,,,,,,94.0,,-1
Oasis City,OSC,,4.07,,,,,,,59.0,,-1
CONUN,CON,,303923.0,,,,,,1.0,21.0,,-1
ABC Chain,ABC,,1900324870.0,,,,,,,24.0,,-1
POS Coin,POS,,23.52,,,,,,,116.0,,-1
Mycro,MYO,,10027.97,,,,,,,22.0,,-1
Fixed Trade Coin,FXTC,,13.43,,,,,,,55.0,,-1
MOUSECOIN,MIC3,,624.64,,,,,,,60.0,,-1
City Coin,CITY,,6374.57,,,,,,,36.0,,-1
TenXCoin,TXC,,27.77,,,,,,,57.0,,-1
Asian Fintech,AFIN,,4320.87,,,,,,,35.0,,-1
GigEcoin,GIG,,758.95,,,,,,1.0,95.0,,-1
Chimpion,BNANA,,496769.0,,,,,,,50.0,,-1
Coinzo Token,CNZ,,991095.0,,,,,,,58.0,,-1
Blockchain of Hash Power,BHP,,1667113.0,,,,,,1.0,95.0,,-1
Dogz,DOGZ,,6618.29,,,,,,,19.0,,-1
Filenet,FN,,1859.47,,,,,,1.0,233.0,,-1
Tianya Token,TYT,,583416.0,,,,,,,1496.0,,-1
Mindsync,MAI,,82373.0,,,,,,,209.0,,-1
Zynecoin,ZYN,,99465.0,,,,,,1.0,59.0,,-1
Stably USD,USDS,,22933.0,,,,,,,40.0,,-1
Token Pocket,TPT,,630135.0,,,,,,,68.0,,-1
Block 18,18C,,183422.0,,,,,,1.0,63.0,,-1
Paytomat,PTI,,680.27,,,,,,1.0,117.0,,-1
BOSCore,BOS,,0.0,,,,,,,308.0,,-1
Global AEX Token,GAT,,46773430.0,,,,,,1.0,98.0,,-1
Datbit,DBT,,2214605.0,,,,,,,105.0,,-1
BORA,BORA,,84535591.0,,,,,,1.0,121.0,,-1
World Credit Diamond Coin,WCDC,,1.13,,,,,,,79.0,,-1
HyperExchange,HX,,0.0,,,,,,,70.0,,-1
Android chain,ADC,,2251.01,,,,,,,2241.0,,-1
Tycoon Global,TCT,,228761.0,,,,,,,36.0,,-1
Rapidz,RPZX,,82195.0,,,,,,,530.0,,-1
Mobile Crypto Pay Coin,MCPC,,170.54,,,,,,,34.0,,-1
Decentralize Currency,DCA,,532.99,,,,,,,47.0,,-1
SPECTRUM,SPT,,3890.09,,,,,,,28.0,,-1
Newsolution,NST,,189.19,,,,,,1.0,28.0,,-1
BankCoin BCash,BCASH,,0.010748504568,,,,,,,253.0,,-1
Alliance Cargo Direct,ACD,,105.09,,,,,,,27.0,,-1
IG Gold,IGG,,41145.0,,,,,,,89.0,,-1
One DEX,ODEX,,2.69,,,,,,,121.0,,-1
Time Space Chain,TSC,,50497.0,,,,,,1.0,24.0,,-1
LendChain,LV,,81227.0,,,,,,,79.0,,-1
Business Credit Alliance Chain,BCAC,,192.74,,,,,,,136.0,,-1
POC Chain,POCC,,2384.24,,,,,,,88.0,,-1
BigBang Game,BBGC,,1050.99,,,,,,,46.0,,-1
Micromines,MICRO,,6.57,,,,,,,121.0,,-1
RDCToken,RDCT,,1.62,,,,,,,115.0,,-1
BoxAxis,BAXS,,4474.74,,,,,,,22.0,,-1
TurkeyChain,TKC,,79258.0,,,,,,,186.0,,-1
BKEX Chain,BKK,,1790858.0,,,,,,,114.0,,-1
ZeTo,ZTC,,100946.0,,,,,,,118.0,,-1
OdinBrowser,ODIN,,48884.0,,,,,,,23.0,,-1
Jewel,JWL,,0.220842,,,,,,,56.0,,-1
Bytus,BYTS,,106341.0,,,,,,1.0,189.0,,-1
Poker.io,POK,,10.9,,,,,,,30.0,,-1
Bamboo,BOO,,15195.2,,,,,,,423.0,,-1
Luckstar,LST,,43.46,,,,,,,76.0,,-1
BZEdge,BZE,,58.1,,,,,,1.0,211.0,,-1
BuckHath Coin,BHIG,,255.95,,,,,,1.0,114.0,,-1
Iconic Token,ICNQ,,2238.43,,,,,,,32.0,,-1
CurrentCoin,CUR,,32752.0,,,,,,,39.0,,-1
TecraCoin,TCR,,14613.48,,,,,,,534.0,,-1
Blockchain Exchange Alliance,BXA,,35392.0,,,,,,,74.0,,-1
Meconcash,MCH,,3576717.0,,,,,,1.0,58.0,,-1
ActivEightCoin,ACTIV,,76.66,,,,,,,76.0,,-1
Tradcoin,TRAD,,76.88,,,,,,,112.0,,-1
FLETA,FLETA,,1957261.0,,,,,,1.0,105.0,,-1
ZJLT Distributed Factoring Network,ZJLT,,1132961.0,,,,,,,46.0,,-1
Piction Network,PXL,,13252.75,,,,,,,59.0,,-1
Elitium,EUM,,462912.0,,,,,,1.0,2403.0,,-1
Altmarkets Coin,ALTM,,0.234625,,,,,,,97.0,,-1
Golden Goose,GOLD,,529576.0,,,,,,,32.0,,-1
MomoCash,MOC,,53.87,,,,,,,44.0,,-1
BitCash,BITC,,2367.82,,,,,,1.0,176.0,,-1
iBitHub,IBH,,36.09,,,,,,1.0,53.0,,-1
